PID,smiles,value
255,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,-10.28650946
256,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,-10.70553377
257,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,-11.43179828
258,[*]Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)cc1,-10.88605665
259,[*]Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,-11.50863831
260,[*]Nc1ccc([*])cc1,-11.52287875
261,[*]Nc1cccc(NC(=O)c2ccc(C(c3ccc(C([*])=O)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,-10.39794001
262,[*]OC(=O)Oc1ccc(C(=O)Oc2ccc3c(c2)C2(Cc4cc([*])ccc4C2(C)C)CC3(C)C)cc1,-10
263,[*]OC(=O)Oc1ccc2c(c1)C1(CC(C)(C)c3ccc([*])cc31)CC2(C)C,-9.853871964
264,[*]OC(=O)c1cc(C(=O)COc2c(Br)cc3c(c2Br)C(=C)OC32c3cc(Br)c([*])c(Br)c32)cc(C(C)(C)C)c1,-9.89279003
265,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)C2(CC(C)(C)c4ccc([*])cc42)CC3(C)C)cc1,-9.525783736
266,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)C2(Cc4ccc([*])cc4C2(C)C)CC3(C)C)cc1,-9.525783736
267,[*]OC(=O)c1cccc(C(=O)COc2c(Br)cc3c(c2Br)C(=C)OC32c3cc(Br)c([*])c(Br)c32)c1,-10.537602
268,[*]OC(=O)c1cccc(C(=O)Oc2c(C)cc(C(C)(C)c3cc(C)c([*])c(Br)c3)cc2Br)c1,-10.65955589
269,[*]OC(=O)c1cccc(C(=O)Oc2ccc3c(c2)C2(Cc4ccc([*])cc4C2(C)C)CC3(C)C)c1,-10
270,[*]OC(C)C([*])=O,-9.886056648
271,[*]OC1C(COC(C)=O)OC(OC2C(COC(C)=O)OC([*])C(OC(C)=O)C2O)C(OC(C)=O)C1O,-10.63638802
272,[*]OC1C(COCC)OC([*])C(O)C1O,-9.388276692
273,[*]OC1C(CO[N+](=O)[O-])OC([*])C(O[N+](=O)[O-])C1O[N+](=O)[O-],-10.92081875
274,[*]OCC(=O)c1cccc(C(=O)Oc2c(Br)cc3c(c2Br)-c2cc(Br)c([*])c(Br)c2C3(C)C)c1,-10.15181088
275,[*]OCCOC(=O)c1ccc(C([*])=O)cc1,-11.78251606
276,[*]OOc1c2c(c([*])c3c1C1c4ccccc4C3c3ccccc31)C1c3ccccc3C2c2ccccc21,-9.306273051
277,[*]OOc1ccc(C(c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.954677021
278,[*]OOc1ccc([*])c2c1C1c3ccccc3C2c2ccccc21,-9.504455662
279,[*]OOc1ccc2cc([*])ccc2c1,-11.29499204
280,[*]OOc1ccc2ccc([*])cc2c1,-11.13371266
281,[*]OOc1cccc2c([*])cccc12,-11.24565166
282,[*]O[Si]([*])(C)C,-7.557520231
283,[*]O[Si]([*])(C)CC,-7.795880017
284,[*]O[Si]([*])(C)CCC,-7.739928612
285,[*]O[Si]([*])(C)CCC(F)(F)F,-8.054039296
286,[*]O[Si]([*])(C)CCCCCC,-7.987162775
287,[*]O[Si]([*])(C)CCCCCCCC,-8.054039296
288,[*]O[Si]([*])(C)c1ccccc1,-9.066006836
289,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccccc1,-9.869666232
290,[*]Oc1c(Br)cc(C(c2cc(Br)c(OC([*])=O)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,-9.744727495
291,[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cccc(C([*])=O)c4)c(Br)c3)OC(=O)c3ccccc32)cc1Br,-10.54975089
292,[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cccc(C([*])=O)c4)c(Br)c3)c3ccccc3-c3ccccc32)cc1Br,-10.15242734
293,[*]Oc1c(C)cc([*])cc1C,-9.42365865
294,[*]Oc1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(Oc8ccc9c(c8)C(C)(C)CC98CC(C)(C)c9cc([*])ccc98)c(C(F)(F)F)c7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1C(F)(F)F,-9.474955193
295,[*]Oc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(-c9ccc(Oc%10ccc%11c(c%10)C(C)(C)CC%11%10CC(C)(C)c%11cc([*])ccc%11%10)c(C(F)(F)F)c9)cc7)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1C(F)(F)F,-9.991399828
296,[*]Oc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(Oc8ccc9c(c8)C(C)(C)CC98CC(C)(C)c9cc([*])ccc98)c(C(F)(F)F)c7)cc5)C6=O)cc4C3=O)cc2)cc1C(F)(F)F,-9.950781977
297,[*]Oc1ccc(-c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1,-10.21467016
298,[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,-10.57024772
299,[*]Oc1ccc(C(=O)Nc2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(Oc5cc(C(C)(C)C)c([*])cc5C(C)(C)C)cc4)cc3)cc2)cc1,-10.33724217
300,[*]Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(Oc5cc(C(C)(C)C)c([*])cc5C(C)(C)C)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,-9.821023053
301,[*]Oc1ccc(C(=O)c2ccc(-c3cc(C(C)(C)C)c(-c4ccc(-c5ccc([*])cc5C(C)(C)C)cc4C(C)(C)C)cc3C(C)(C)C)cc2)cc1,-10.45842076
302,[*]Oc1ccc(C(=O)c2ccc(-c3ccc([*])cc3C(C)(C)C)cc2)cc1,-10.66354027
303,[*]Oc1ccc(C(=O)c2ccc(Oc3cc(C)c(C4(c5cc(C(C)C)c([*])cc5C)OC(=O)c5ccccc54)cc3C(C)C)cc2)cc1,-10.03011836
304,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc([*])cc3-c3cc(C)cc(C)c3)cc2)cc1,-11.27572413
305,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc([*])cc3-c3cccc(C)c3)cc2)cc1,-11.537602
306,[*]Oc1ccc(C(Cl)(Cl)c2ccc(OC([*])=O)cc2)cc1,-10.57024772
307,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.764471553
308,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.530177984
309,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)-c3nc5ccc(-c6ccc7c(c6)nc6n7C(=O)c7cc(C([*])=O)ccc7-6)cc5n3C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-10.8096683
310,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-11.28650946
311,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-10.78515615
312,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N5C(=O)c6ccc(C([*])=O)cc6C5=O)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-11.44977165
313,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)C(=O)c3cc(C([*])=O)ccc3-4)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.841637508
314,[*]Oc1ccc(C(c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-10.05060999
315,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.774690718
316,[*]Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(COC(c4ccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,-10.04575749
317,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)OC(=O)c3ccccc32)cc1,-10.57839607
318,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,-10.22329882
319,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC3CCC2C3)cc1,-10.32697909
320,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCC2)cc1,-10.9788107
321,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,-10.22767829
322,[*]Oc1ccc(C2(c3ccc(Oc4ccc(C([*])=O)cc4)cc3)OC(=O)c3ccccc32)cc1,-10.38721614
323,[*]Oc1ccc(Cc2ccc(Oc3c(F)c(F)c(COC(c4ccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1,-10.25963731
324,[*]Oc1ccc(N)c(NC(=O)c2cc(C(c3ccc(C(=O)Nc4ccc([*])cc4N)c(C(=O)O)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)c1,-10.76955108
325,[*]Oc1ccc(N2C(=O)C3=C(C2=O)C2C=CC3C3=C2C(=O)N(c2ccc([*])c(OC)c2)C3=O)cc1OC,-10.61978876
326,[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc([*])c(OC)c4)C5=O)cc3C2=O)cc1OC,-11.39794001
327,[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,-11.44611697
328,[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,-11.46852108
329,[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,-10.27572413
330,[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,-11.79588002
331,[*]Oc1ccc(Oc2cccc([*])c2C#N)c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,-9.950781977
332,[*]Oc1ccc(Oc2cccc([*])c2C#N)c(-c2cccc(C(F)(F)F)c2)c1,-10.82390874
333,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*])c(C)c4C)c(C)c3C)cc2)cc1,-9.920818754
334,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c([*])cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1,-10.12090412
335,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C4(c5cc(C(C)C)c([*])cc5C)OC(=O)c5ccccc54)cc3C(C)C)cc2)cc1,-10.15552282
336,[*]Oc1ccc([*])cc1,-9.419075024
337,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5c(C)ccc(C)c5[*])cc4C3=O)c(C)c1C)C2=O,-9.688246139
338,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C(C)(C)C)cc(C)c5[*])cc4C3=O)c(C)c1C)C2=O,-9.602059991
339,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C)c([*])c(C)c5C)cc4C3=O)c(C)c1C)C2=O,-9.091514981
340,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C)ccc5[*])cc4C3=O)c(C)c1C)C2=O,-10.22914799
341,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cccc(C)c5[*])cc4C3=O)c(C)c1C)C2=O,-10.08092191
342,[*]Oc1ccc2c(c1)C(=O)N(c1cc(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C)ccc5[*])cc4C3=O)c1C)C2=O,-10.18708664
343,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(-c8ccc(N9C(=O)c%10ccc([*])cc%10C9=O)cc8)cc7C(F)(F)F)cc6)C(=O)N(c6ccccc6)c6ccccc65)cc4)c(C(F)(F)F)c3)cc1)C2=O,-10.01772877
344,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(-c8ccc(N9C(=O)c%10ccc([*])cc%10C9=O)cc8)cc7C(F)(F)F)cc6)c6ccccc6-c6ccccc65)cc4)c(C(F)(F)F)c3)cc1)C2=O,-9.913640169
345,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(Oc6cc(C)c([*])c(C)c6C)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,-9.721246399
346,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-11.55284197
347,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-10.93181414
348,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-11.58502665
349,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,-11.04575749
350,[*]Oc1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C5(CC(C)(C)c7ccc([*])cc75)CC6(C)C)cc4C3=O)c1)C2=O,-10.69897
351,[*]Oc1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C5(Cc7ccc([*])cc7C5(C)C)CC6(C)C)cc4C3=O)c1)C2=O,-10.70553377
352,[*]Oc1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,-11.92081875
353,[*]Oc1ccc2c(c1)C(=O)n1c-2nc2ccc(Oc3ccc4c(c3)nc3n4C(=O)c4cc([*])ccc4-3)cc21,-11.58335949
354,[*]Oc1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)nc2c1,-9.463441557
355,[*]Oc1ccc2nc3c4cc5c(cc4c(=O)n3c2c1)c(=O)n1c2ccc([*])cc2nc51,-11.88605665
356,[*]Oc1cccc(Oc2ccc([*])cc2-c2cc(C)cc(C)c2)c1C#N,-10.76955108
357,[*]Oc1cccc(Oc2ccc([*])cc2-c2cccc(C)c2)c1C#N,-11.15490196
358,[*]Sc1ccc([*])cc1,-11.42365865
359,[*]Sc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-11.56863624
360,[*]Sc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-10.95078198
361,[*]Sc1cccc2c1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cccc([*])c5C4=O)cc3)cc1)C2=O,-10.33441901
362,[*]c1c(C)c(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C(C)C)C3=CC4Oc5cc7c(cc5OC4C=C3C6(C(C)C)c3ccccc32)C(=O)N([*])C7=O)c(C)c1C,-7.772113295
363,[*]c1c(C)c(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C(C)C)c3cc4oc5cc7c(=O)n([*])c(=O)c7cc5oc4cc3C23c2ccccc2C63C(C)C)c(C)c1C,-7.970616222
364,[*]c1c(C)c(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(CC(C)(C)c3cc4oc5cc7c(=O)n([*])c(=O)c7cc5oc4cc32)CC6(C)C)c(C)c1C,-8.327902142
365,[*]c1c(C)c(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(CC(C)(C)c3cc5c(cc32)C(=O)N([*])C5=O)CC4(C)C)c(C)c1C,-7.590066877
366,[*]c1c(C)c(C)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c(C)c1C,-9.580044252
367,[*]c1c(C)c(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1C,-8.527243551
368,[*]c1c(C)c(C)c(N2C(=O)c3ccc(Oc4ccc(C(C)(C)C)cc4Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c(C)c1C,-9.59345982
369,[*]c1c(C)c(C)cc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)C)cc4Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,-9.657577319
370,[*]c1c(C)c2c(c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c1C)C(C)(C)CC2,-8.657577319
371,[*]c1c(C)c2c(c(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c1C)C(C)(C)CC2,-9.070581074
372,[*]c1c(C)c2c(c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C(C)(C)CC2,-8.232102384
373,[*]c1c(C)c2c(c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c1C)C(C)(C)CC2,-8.987162775
374,[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C(C)C)c4ccc(cc4)C5(C(C)C)c4cc5c(cc43)C(=O)N([*])C5=O)c3ccccc23)c2ccccc12,-7.795880017
375,[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)c4ccc(cc4)C5(C)c4cc5c(cc43)C(=O)N([*])C5=O)c3ccccc23)c2ccccc12,-7.739928612
376,[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(CC(C)(C)c4cc6c(cc43)C(=O)N([*])C6=O)CC5(C)C)c3ccccc23)c2ccccc12,-7.673664139
377,[*]c1c(C)cc(-c2cccc3c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(CC(C)(C)c5cc6oc7cc9c(=O)n([*])c(=O)c9cc7oc6cc54)CC8(C)C)c(C)ccc23)c2ccccc12,-7.795880017
378,[*]c1c(C)cc(C)c(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1C,-9.073657553
379,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,-9.099086932
380,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,-9.89279003
381,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1C,-8.552841969
382,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc3C2=O)c1C,-10.13548892
383,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,-9.991399828
384,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(Sc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,-9.790484985
385,[*]c1c(C)cc2c(c1C)CN1CN2Cc2c1cc(C)c(-n1c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c1=O)c2C,-7.537602002
386,[*]c1c(C)cc2c(c1C)CN1CN2Cc2c1cc(C)c(N1C(=O)c3cc4c(cc3C1=O)C1(CC(C)(C)c3cc5c(cc31)C(=O)N([*])C5=O)CC4(C)C)c2C,-7.428291168
387,[*]c1c(C)cc2c(c1C)CN1CN2Cc2c1cc(C)c(N1C(=O)c3cc4c(cc3C1=O)C1(c3ccccc3-c3cc5c(cc31)C(=O)N([*])C5=O)c1ccccc1-4)c2C,-7.578396073
388,[*]c1c(C)cc2c(c1C)CN1CN2Cc2c1cc(C)c(N1C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C1=O)c2C,-7.876148359
389,[*]c1cc(-c2nc3ccc(-c4ccc5[nH]c(-c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6)nc5c4)cc3[nH]2)cc(C(C)(C)C)c1,-10.88605665
390,[*]c1cc(-c2nc3ccc(-c4ccc5[nH]c([*])nc5c4)cc3[nH]2)cc(C(C)(C)C)c1,-11.22184875
391,[*]c1cc(Br)c(OC(=O)Oc2c(Br)cc(C([*])(C)C)cc2Br)c(Br)c1,-10.00174066
392,[*]c1cc(Br)c(OC(=O)c2cccc(C(=O)Oc3c(Br)cc(C([*])(C)C)cc3Br)c2)c(Br)c1,-10.28903688
393,[*]c1cc(Br)c(OCC(=O)c2cccc(C(=O)Oc3c(Br)cc(C([*])(C)C)cc3Br)c2)c(Br)c1,-10.74472749
394,[*]c1cc(C(=O)OC)cc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc3C2=O)c1,-11.46852108
395,[*]c1cc(C(=O)OCC)cc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc3C2=O)c1,-11.11350927
396,[*]c1cc(C(=O)[O-])cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,-10.2487209
397,[*]c1cc(C(=O)[O-])cc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc3C2=O)c1,-11.44733178
398,[*]c1cc(C)c(-c2ccc(CN3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(Cc5ccc([*])c(C)c5C)C6=O)C(F)(F)F)cc4C3=O)c(C)c2C)cc1C.CC(F)(F)F,-9.13667714
399,[*]c1cc(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C(C)C)c3cc4oc5cc7c(=O)n(-c8c(C)cc([*])cc8C)c(=O)c7cc5oc4cc3C23c2ccccc2C63C(C)C)c(C)c1,-8.008773924
400,[*]c1cc(C)c(C)c(N2C(=O)c3ccc(Oc4cc(C)c(Oc5ccc6c(c5)C(=O)N([*])C6=O)c(C)c4C)cc3C2=O)c1C,-9.420216403
401,[*]c1cc(C)c(CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(Cc4c(C)cc(-c6cc(C)c([*])cc6C)cc4C)C5=O)C(F)(F)F)cc3C2=O)c(C)c1.CC(F)(F)F,-8.782516056
402,[*]c1cc(C)c(CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(Cc4cc(C)c(-c6cc(C)c([*])cc6C)cc4C)C5=O)C(F)(F)F)cc3C2=O)cc1C.CC(F)(F)F,-9.619788758
403,[*]c1cc(C)c(Cc2cc(C)c(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2C)cc1C,-11.19791074
404,[*]c1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)CCC4(C)c3cc4c(cc32)C(=O)N(c2c(C)cc([*])c3ccccc23)C4=O)c2ccccc12,-7.432973634
405,[*]c1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(c3ccccc3-4)c3ccccc3-c3cc4c(cc32)C(=O)N(c2c(C)cc([*])c3ccccc23)C4=O)c2ccccc12,-7.645891561
406,[*]c1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)OC2C=C3C(=CC2O4)C2(C(C)C)c4ccccc4C3(C(C)C)c3cc4oc5cc6c(=O)n(-c7c(C)cc([*])c8ccccc78)c(=O)c6cc5oc4cc32)c2ccccc12,-7.619788758
407,[*]c1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)OC2C=C3C(=CC2O4)C2(C(C)C)c4ccccc4C3(C(C)C)c3cc4oc5cc6c(=O)n(-c7c(C)cc([*])cc7C)c(=O)c6cc5oc4cc32)c(C)c1,-7.882728704
408,[*]c1cc(C)c(N2C(=O)c3ccc(C(=O)Oc4ccc(C(c5ccc(OC(=O)c6ccc7c(c6)C(=O)N(c6c(C)cc([*])cc6C)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)c(C)c1,-10.26042766
409,[*]c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,-9.573488739
410,[*]c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc(-c6cc(C)c([*])cc6C)cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,-8.872895202
411,[*]c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])c6ccccc46)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c2ccccc12,-8.43062609
412,[*]c1cc(C)c(N2C(=O)c3ccc(Oc4cc(C(C)(C)C)c(Oc5ccc6c(c5)C(=O)N(c5c(C)cc([*])cc5C)C6=O)cc4C(C)(C)C)cc3C2=O)c(C)c1,-9.30980392
